Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Likes,like_groups
0.63,0.694,11.0,-6.257,0.0253,0.00281,0.0,0.0719,0.216,97.005,195519.0,3681859.0,18.0
0.653,0.718,3.0,-5.232,0.213,0.00413,0.0,0.0537,0.216,82.034,202805.0,1923134.0,16.0
0.703,0.66,10.0,-5.119,0.123,0.137,0.0,0.192,0.79,95.031,198947.0,5608028.0,19.0
0.663,0.849,11.0,-4.462,0.0334,0.0791,1.2e-06,0.192,0.722,123.992,146880.0,124389.0,8.0
0.358,0.557,10.0,-7.398,0.059,0.695,0.0,0.0902,0.494,85.043,211467.0,8381159.0,20.0
0.338,0.562,9.0,-7.181,0.029,0.039,0.0,0.107,0.259,149.907,248373.0,153624.0,8.0
0.696,0.543,11.0,-6.164,0.0489,0.308,0.0,0.0939,0.479,107.969,246880.0,979932.0,14.0
0.376,0.695,0.0,-4.782,0.0933,0.135,0.0,0.11,0.302,169.533,209440.0,3036148.0,17.0
0.618,0.848,6.0,-4.329,0.0574,0.0028,0.000714,0.302,0.639,123.967,150484.0,11242.0,1.0
0.67,0.743,10.0,-4.993,0.0393,0.237,0.0,0.465,0.571,125.944,218293.0,3443903.0,17.0
0.599,0.713,11.0,-7.008,0.0542,0.405,2.53e-05,0.266,0.518,123.962,177157.0,86136.0,7.0
0.525,0.61,6.0,-6.793,0.0404,0.084,0.0,0.0572,0.293,101.875,233400.0,1984492.0,16.0
0.898,0.64,5.0,-8.796,0.255,0.0212,0.0,0.0919,0.68,149.988,153600.0,105230.0,7.0
0.761,0.518,0.0,-8.871,0.134,0.244,3.47e-05,0.107,0.522,133.976,261493.0,3965361.0,18.0
0.823,0.636,11.0,-7.239,0.0612,0.0168,0.0,0.108,0.5,151.978,205893.0,242855.0,10.0
0.846,0.48,8.0,-8.618,0.359,0.269,0.0,0.0989,0.419,143.029,169532.0,981615.0,14.0
0.659,0.745,10.0,-3.599,0.0347,0.0417,0.0,0.296,0.54,74.967,185600.0,661729.0,13.0
0.795,0.526,6.0,-9.086,0.204,0.067,2e-06,0.134,0.194,140.037,181393.0,495387.0,12.0
0.878,0.685,9.0,-5.28,0.225,0.00152,0.0,0.0753,0.523,157.003,211649.0,497970.0,12.0
0.767,0.611,11.0,-8.168,0.177,0.0412,0.000151,0.107,0.395,83.973,148855.0,113195.0,8.0
0.841,0.672,1.0,-5.557,0.371,0.0122,0.0,0.321,0.599,157.026,146845.0,600639.0,12.0
0.748,0.713,6.0,-6.399,0.355,0.00496,0.0,0.245,0.482,75.591,279573.0,1499311.0,15.0
0.584,0.592,2.0,-4.904,0.0316,0.505,0.0,0.515,0.395,92.035,183244.0,203043.0,9.0
0.445,0.537,4.0,-8.532,0.04,0.695,1.65e-05,0.0944,0.131,122.769,244360.0,6008340.0,19.0
0.79,0.764,4.0,-4.685,0.0737,0.0836,0.0871,0.132,0.473,123.046,185366.0,31415.0,4.0
0.445,0.179,1.0,-12.938,0.0396,0.952,0.00056,0.107,0.119,72.246,193080.0,29241.0,4.0
0.687,0.187,7.0,-13.185,0.0344,0.983,0.00348,0.107,0.105,117.848,146896.0,31447.0,4.0
0.87,0.554,4.0,-5.828,0.0635,0.0802,0.0739,0.115,0.462,123.998,394573.0,1903401.0,16.0
0.515,0.147,6.0,-15.054,0.0316,0.965,0.0373,0.112,0.3,133.402,179158.0,24559.0,3.0
0.518,0.126,10.0,-12.102,0.0431,0.942,0.0,0.105,0.166,75.991,143707.0,76008.0,6.0
0.468,0.473,1.0,-8.503,0.0281,0.278,0.00061,0.117,0.286,79.055,217840.0,357875.0,11.0
0.616,0.273,5.0,-12.47,0.0307,0.96,0.00105,0.165,0.314,128.04,182029.0,14924.0,2.0
0.613,0.822,9.0,-4.087,0.026,0.0092,0.506,0.429,0.567,105.997,128199.0,1145971.0,14.0
0.398,0.717,0.0,-5.253,0.0398,0.07,0.0,0.085,0.487,117.296,193429.0,986432.0,14.0
0.535,0.448,2.0,-9.167,0.0279,0.00262,1.94e-05,0.115,0.32,101.986,149680.0,289882.0,10.0
0.497,0.638,1.0,-5.31,0.0274,0.0467,0.0,0.385,0.77,172.01,137142.0,161409.0,9.0
0.398,0.493,9.0,-9.561,0.0303,0.00347,0.000157,0.106,0.412,82.048,170240.0,97910.0,7.0
0.424,0.342,7.0,-9.469,0.0339,0.838,0.0,0.136,0.124,76.235,169773.0,176252.0,9.0
0.295,0.637,8.0,-4.043,0.0288,0.0496,0.0236,0.112,0.221,84.551,156146.0,240592.0,10.0
0.339,0.292,3.0,-11.294,0.0348,0.514,0.0,0.0713,0.0655,131.702,183792.0,76769.0,6.0
0.482,0.829,5.0,-5.956,0.0587,0.0499,0.0,0.0824,0.657,148.119,132773.0,75642.0,6.0
0.617,0.635,11.0,-6.769,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160.0,10282557.0,
0.748,0.524,8.0,-5.599,0.0338,0.414,0.0,0.111,0.661,95.01,244960.0,3423268.0,17.0
0.532,0.869,11.0,-5.094,0.172,0.157,0.00508,0.136,0.422,159.803,208373.0,12101095.0,
0.653,0.658,2.0,-6.428,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,221507.0,2106482.0,16.0
0.528,0.511,3.0,-8.144,0.0324,0.126,0.0,0.101,0.351,100.1,209880.0,1854787.0,16.0
0.601,0.787,0.0,-6.178,0.031,0.0492,0.0,0.142,0.525,134.981,175163.0,321363.0,11.0
0.585,0.696,4.0,-5.6,0.0307,0.204,0.0,0.344,0.522,104.01,217640.0,1113186.0,14.0
0.713,0.802,4.0,-7.055,0.0561,0.0435,0.00377,0.309,0.343,100.001,226739.0,749391.0,13.0
0.575,0.571,1.0,-7.906,0.0439,0.0558,0.0,0.0912,0.449,105.049,197947.0,585752.0,12.0
0.51,0.846,3.0,-4.595,0.0461,0.0101,0.0,0.208,0.475,139.927,226733.0,1039101.0,14.0
0.64,0.533,0.0,-6.596,0.0706,0.119,0.0,0.0864,0.515,99.968,220781.0,2043316.0,16.0
0.693,0.678,8.0,-7.159,0.0324,0.0151,5.71e-06,0.101,0.404,103.952,228267.0,848200.0,13.0
0.704,0.634,11.0,-7.374,0.0428,0.393,3.17e-05,0.0952,0.411,113.927,271640.0,3578364.0,18.0
0.649,0.586,2.0,-5.998,0.0385,0.234,0.0,0.0936,0.178,106.031,216880.0,83177.0,7.0
0.746,0.78,0.0,-4.892,0.102,0.319,0.0,0.411,0.569,105.931,215200.0,118153.0,8.0
0.64,0.635,8.0,-7.565,0.226,0.271,0.0,0.319,0.475,100.034,223187.0,2246497.0,16.0
0.58,0.586,1.0,-6.883,0.0357,0.344,0.0,0.0755,0.507,147.988,199549.0,235182.0,10.0
0.75,0.664,8.0,-5.908,0.154,0.275,0.0,0.0632,0.617,105.023,208156.0,362051.0,11.0
0.688,0.688,3.0,-5.84,0.0357,0.3,0.0,0.0982,0.451,114.011,193321.0,452091.0,12.0
0.596,0.854,7.0,-5.114,0.463,0.0169,0.0,0.124,0.152,120.274,203418.0,2617012.0,17.0
0.756,0.448,3.0,-2.993,0.0404,0.0508,3.87e-06,0.11,0.431,139.031,204887.0,2274114.0,16.0
0.458,0.561,10.0,-4.819,0.0269,0.0965,0.0,0.156,0.206,149.875,197411.0,360805.0,11.0
0.494,0.951,9.0,-4.237,0.132,0.000569,0.0,0.327,0.441,160.025,202496.0,2922724.0,17.0
0.51,0.846,3.0,-4.595,0.0461,0.0101,0.0,0.208,0.475,139.927,226733.0,1039101.0,14.0
0.575,0.556,4.0,-5.107,0.0283,0.0303,0.0,0.0903,0.44,87.991,177879.0,243585.0,10.0
0.398,0.519,7.0,-6.926,0.0315,0.0573,1.86e-05,0.191,0.133,81.377,206361.0,290319.0,10.0
0.611,0.52,0.0,-5.445,0.0346,0.0132,0.0,0.105,0.771,159.927,149878.0,946061.0,14.0
0.493,0.772,1.0,-6.315,0.051,6.45e-05,1.85e-05,0.0925,0.412,133.973,215734.0,80971.0,7.0
0.562,0.46,5.0,-4.173,0.259,0.476,0.0,0.107,0.623,176.055,158099.0,1137741.0,14.0
0.761,0.525,11.0,-6.9,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805.0,7145914.0,20.0
0.633,0.55,9.0,-9.965,0.0924,0.649,0.000363,0.147,0.333,147.099,262248.0,1273806.0,15.0
0.689,0.338,11.0,-7.634,0.0629,0.349,5.7e-05,0.0649,0.568,128.012,320654.0,653908.0,13.0
0.487,0.369,11.0,-13.424,0.0406,0.736,3.75e-05,0.0925,0.106,183.114,289307.0,153280.0,8.0
0.623,0.661,9.0,-7.0,0.1,0.0212,0.000229,0.267,0.63,151.97,229718.0,268717.0,10.0
0.648,0.718,9.0,-7.765,0.0298,0.129,0.00156,0.112,0.785,96.017,230693.0,316006.0,10.0
0.655,0.716,8.0,-5.077,0.0897,0.476,0.0,0.479,0.521,80.813,175302.0,14282.0,2.0
0.703,0.624,7.0,-6.228,0.0364,0.0156,5.53e-05,0.299,0.808,131.966,195191.0,139025.0,8.0
0.699,0.67,1.0,-6.219,0.0347,0.0147,0.22,0.356,0.556,111.988,281407.0,134840.0,8.0
0.698,0.664,7.0,-7.828,0.0778,0.121,0.00131,0.331,0.623,96.001,253831.0,111112.0,7.0
0.685,0.466,0.0,-9.074,0.0304,0.794,2.06e-06,0.0915,0.353,79.936,163133.0,2215665.0,16.0
0.664,0.573,5.0,-6.519,0.0277,0.613,0.000363,0.0857,0.566,76.023,160097.0,1646861.0,15.0
0.536,0.775,8.0,-6.765,0.0394,0.228,0.000143,0.0947,0.485,151.393,201413.0,374214.0,11.0
0.389,0.431,7.0,-8.061,0.0344,0.249,0.0,0.13,0.275,142.14,211851.0,2255098.0,16.0
0.598,0.56,0.0,-11.679,0.0375,0.607,0.0432,0.196,0.221,115.01,279000.0,635827.0,13.0
0.67,0.609,7.0,-10.088,0.0333,0.749,6.74e-05,0.227,0.573,127.463,109736.0,37622.0,4.0
0.634,0.382,9.0,-12.877,0.0363,0.759,0.0021,0.101,0.2,81.971,188573.0,158668.0,9.0
0.573,0.507,11.0,-8.084,0.0342,0.759,1.37e-06,0.377,0.363,123.183,172800.0,29433.0,4.0
0.668,0.563,4.0,-8.23,0.0305,0.649,0.000347,0.11,0.289,130.366,201786.0,276171.0,10.0
0.469,0.562,1.0,-6.402,0.0343,0.568,0.000135,0.123,0.483,138.197,237320.0,29996.0,4.0
0.501,0.519,4.0,-5.88,0.0409,0.109,0.0,0.454,0.168,133.99,195707.0,7661111.0,20.0
0.534,0.696,9.0,-5.211,0.0694,0.316,0.0,0.248,0.251,168.149,160714.0,47386.0,5.0
0.584,0.54,1.0,-7.786,0.0576,0.0895,0.0,0.261,0.195,137.972,220883.0,4963724.0,18.0
0.661,0.723,5.0,-6.976,0.0566,0.179,1.23e-05,0.14,0.316,113.778,163805.0,402702.0,11.0
0.414,0.486,6.0,-6.431,0.0311,0.0129,0.0,0.111,0.368,128.038,230762.0,1484552.0,15.0
0.506,0.693,0.0,-7.265,0.0412,0.584,9.58e-05,0.0891,0.221,139.912,216420.0,1712880.0,15.0
0.573,0.739,9.0,-5.455,0.0581,0.212,0.0,0.175,0.363,120.077,174062.0,247379.0,10.0
0.611,0.644,6.0,-7.607,0.0553,0.124,0.0,0.124,0.13,105.969,221904.0,3096282.0,17.0
0.859,0.558,7.0,-8.991,0.0902,0.659,0.324,0.124,0.357,114.978,144391.0,196967.0,9.0
0.526,0.52,6.0,-7.985,0.0569,0.435,0.0,0.197,0.13,149.119,183637.0,1852658.0,16.0
0.576,0.593,9.0,-6.024,0.0306,0.0467,0.000767,0.237,0.373,157.993,220013.0,3762674.0,18.0
0.68,0.729,5.0,-5.077,0.0475,0.612,0.0,0.224,0.446,123.97,179867.0,357159.0,11.0
0.518,0.655,8.0,-6.255,0.0826,0.381,0.0,0.271,0.29,156.992,199682.0,242141.0,10.0
0.686,0.794,7.0,-6.136,0.0385,0.27,2.25e-05,0.125,0.532,140.952,241893.0,677241.0,13.0
0.571,0.481,9.0,-7.179,0.0444,0.697,0.0,0.089,0.0807,113.753,205680.0,310894.0,10.0
0.725,0.708,5.0,-5.331,0.0756,0.22,0.0,0.777,0.555,130.029,231853.0,5104575.0,19.0
0.559,0.835,5.0,-5.555,0.0424,0.24,0.019,0.185,0.382,114.908,189027.0,2308089.0,16.0
0.595,0.689,6.0,-6.107,0.148,0.254,5.44e-06,0.129,0.213,168.112,209427.0,50172.0,5.0
0.716,0.73,6.0,-4.126,0.0364,0.058,7.32e-06,0.151,0.339,136.05,204086.0,2867041.0,17.0
0.568,0.692,8.0,-4.513,0.0589,0.0161,0.0,0.148,0.577,92.023,201520.0,2772995.0,17.0
0.836,0.703,4.0,-3.554,0.0657,0.0845,0.0,0.138,0.902,94.048,226093.0,1004611.0,14.0
0.699,0.529,2.0,-7.548,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,206167.0,4458638.0,18.0
0.855,0.83,1.0,-2.815,0.106,0.0783,1.31e-06,0.08,0.775,90.009,190667.0,656504.0,13.0
0.745,0.836,5.0,-4.336,0.0444,0.145,0.00314,0.116,0.874,96.993,203187.0,7856227.0,20.0
0.8,0.355,6.0,-10.47,0.0895,0.616,0.0,0.118,0.253,145.929,228493.0,3010850.0,17.0
0.736,0.77,10.0,-6.477,0.0335,0.109,0.0,0.112,0.837,135.018,209516.0,46862.0,5.0
0.761,0.784,4.0,-4.977,0.133,0.15,0.0,0.125,0.691,114.93,161880.0,232259.0,10.0
0.612,0.44,0.0,-5.894,0.034,0.762,2.56e-06,0.0858,0.683,133.872,176459.0,625739.0,12.0
0.788,0.745,11.0,-4.417,0.0448,0.352,4.56e-05,0.0973,0.79,94.002,190160.0,8624891.0,20.0
0.938,0.832,7.0,-4.613,0.195,0.22,1.31e-06,0.121,0.832,111.928,158440.0,2145946.0,16.0
0.674,0.428,7.0,-9.504,0.122,0.121,0.0,0.132,0.337,84.878,190185.0,4557902.0,18.0
0.511,0.472,4.0,-9.277,0.091,0.534,0.614,0.11,0.0399,127.978,258969.0,12205.0,1.0
0.69,0.578,6.0,-7.436,0.0929,0.167,0.0,0.305,0.416,99.961,193059.0,2056630.0,16.0
0.587,0.229,10.0,-11.254,0.128,0.92,0.0,0.1,0.379,75.67,171728.0,305750.0,10.0
0.594,0.721,2.0,-7.812,0.0957,0.0209,8.55e-06,0.0879,0.253,128.942,234653.0,1419862.0,15.0
0.562,0.437,0.0,-10.229,0.052,0.219,2.18e-05,0.0806,0.15,124.852,277506.0,86156.0,7.0
0.622,0.58,1.0,-5.273,0.0504,0.00241,2.95e-05,0.112,0.512,104.41,221874.0,639272.0,13.0
0.781,0.548,0.0,-4.997,0.0764,0.229,0.0,0.127,0.175,106.996,214255.0,257743.0,10.0
0.325,0.271,7.0,-8.069,0.0418,0.73,0.0,0.301,0.279,71.855,216611.0,81116.0,7.0
0.601,0.713,4.0,-3.758,0.0449,0.0282,0.0,0.158,0.464,122.872,169756.0,143454.0,8.0
0.626,0.864,8.0,-3.12,0.0378,0.0682,0.0,0.087,0.555,123.833,161387.0,192654.0,9.0
0.598,0.526,10.0,-8.659,0.0415,0.129,0.0,0.14,0.529,123.935,168387.0,1538466.0,15.0
0.695,0.781,7.0,-5.578,0.0452,0.0185,3.12e-05,0.295,0.456,124.04,148960.0,98503.0,7.0
0.626,0.382,3.0,-8.628,0.0383,0.796,0.0,0.188,0.508,118.743,178520.0,12714.0,1.0
0.596,0.88,5.0,-2.697,0.0396,0.0391,0.0,0.0757,0.562,124.048,190093.0,71173.0,6.0
0.674,0.86,8.0,-3.318,0.0369,0.155,3.21e-06,0.359,0.771,122.975,176610.0,21501.0,3.0
0.516,0.915,7.0,-2.498,0.0562,0.0228,0.000789,0.125,0.0398,174.032,225172.0,471028.0,12.0
0.609,0.885,0.0,-5.469,0.0642,0.00521,1.15e-05,0.336,0.76,124.959,165441.0,227358.0,10.0
0.802,0.727,9.0,-4.968,0.0307,0.413,0.0,0.0713,0.837,125.038,170880.0,668250.0,13.0
0.632,0.857,4.0,-7.441,0.0397,0.291,3.51e-05,0.432,0.908,74.994,135326.0,344452.0,11.0
0.66,0.9,9.0,-5.263,0.0392,0.527,8.49e-06,0.312,0.97,159.819,142500.0,174934.0,9.0
0.749,0.881,11.0,-3.625,0.0492,0.657,0.0,0.951,0.959,103.935,178765.0,250442.0,10.0
0.731,0.946,4.0,-5.943,0.037,0.174,0.00397,0.352,0.966,139.999,156131.0,394712.0,11.0
0.887,0.91,2.0,-1.866,0.0641,0.122,0.0,0.0755,0.825,130.016,156923.0,809470.0,13.0
0.785,0.917,1.0,-3.684,0.13,0.235,6.57e-05,0.453,0.917,93.029,146452.0,203738.0,9.0
0.563,0.682,3.0,-7.505,0.0423,0.769,1.61e-06,0.721,0.615,143.978,205000.0,30407.0,4.0
0.684,0.89,5.0,-2.39,0.0972,0.595,0.0,0.357,0.911,75.993,146359.0,190773.0,9.0
0.689,0.874,2.0,-4.019,0.0733,0.631,1.08e-05,0.921,0.722,146.026,156164.0,46089.0,5.0
0.773,0.795,8.0,-5.537,0.0412,0.0587,0.00237,0.154,0.649,115.997,258474.0,3494405.0,17.0
0.817,0.738,7.0,-7.639,0.0748,0.0964,0.0,0.331,0.616,104.964,208164.0,3336915.0,17.0
0.706,0.527,5.0,-8.706,0.0269,0.139,0.000169,0.112,0.144,103.008,244724.0,4746885.0,18.0
0.695,0.729,6.0,-6.274,0.0322,0.0738,0.000182,0.533,0.872,118.028,302935.0,2686453.0,17.0
0.778,0.227,1.0,-16.191,0.0379,0.983,0.14,0.113,0.38,116.033,213056.0,593115.0,12.0
0.801,0.856,0.0,-4.233,0.065,0.0984,6.62e-05,0.228,0.919,106.026,187006.0,335310.0,11.0
0.63,0.729,6.0,-4.93,0.0287,0.123,8e-06,0.0786,0.44,127.919,234737.0,607290.0,12.0
0.838,0.63,9.0,-5.609,0.171,0.242,0.0,0.0719,0.64,100.986,166601.0,623256.0,12.0
0.524,0.515,4.0,-6.716,0.0372,0.524,0.0,0.235,0.519,81.963,242201.0,105119.0,7.0
0.718,0.58,2.0,-5.149,0.028,0.602,0.0,0.196,0.31,97.979,225274.0,187364.0,9.0
0.729,0.65,5.0,-3.539,0.0313,0.0702,6.69e-05,0.0829,0.347,110.02,209160.0,5376201.0,19.0
0.698,0.719,0.0,-4.923,0.0455,0.00829,4.01e-06,0.326,0.364,120.062,186700.0,336565.0,11.0
0.816,0.8,10.0,-5.705,0.0738,0.028,7.38e-05,0.129,0.533,118.01,185875.0,84639.0,7.0
0.668,0.687,7.0,-7.129,0.058,0.0157,0.000822,0.149,0.468,97.025,199314.0,58451.0,6.0
0.859,0.558,7.0,-8.991,0.0902,0.659,0.324,0.124,0.357,114.978,144391.0,196967.0,9.0
0.735,0.686,4.0,-7.562,0.0366,0.00108,0.874,0.0933,0.0656,121.011,258933.0,5376201.0,19.0
0.736,0.761,4.0,-5.449,0.0338,0.0966,0.0,0.0823,0.114,119.999,238427.0,1306725.0,15.0
0.659,0.803,0.0,-6.632,0.0558,0.0745,1.16e-06,0.251,0.339,121.085,186018.0,237743.0,10.0
0.722,0.687,2.0,-5.128,0.0343,0.00134,0.000366,0.151,0.147,105.007,231333.0,54373.0,5.0
0.674,0.694,9.0,-7.076,0.109,0.313,7.17e-06,0.0752,0.203,101.993,199179.0,655321.0,13.0
0.739,0.586,10.0,-5.079,0.0472,0.0245,0.000252,0.308,0.444,124.026,142677.0,286925.0,10.0
0.694,0.712,7.0,-3.923,0.046,0.132,0.0,0.211,0.799,98.023,201122.0,4710839.0,18.0
0.715,0.605,0.0,-5.128,0.0428,0.239,1.41e-05,0.189,0.454,122.956,212733.0,7387813.0,20.0
0.583,0.732,11.0,-5.728,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,213428.0,3755899.0,18.0
0.584,0.915,6.0,-3.199,0.11,0.00686,0.000155,0.098,0.57,181.882,196940.0,82669.0,7.0
0.576,0.782,6.0,-4.825,0.0296,0.00778,0.0,0.285,0.355,141.153,224031.0,3417923.0,17.0
0.608,0.71,11.0,-4.998,0.0636,0.43,0.0,0.0903,0.613,124.985,190051.0,725653.0,13.0
0.485,0.332,4.0,-9.244,0.0338,0.784,0.000122,0.146,0.273,130.813,180640.0,39982.0,5.0
0.702,0.744,6.0,-4.063,0.0861,0.469,0.0,0.0915,0.305,77.486,179653.0,459852.0,12.0
0.556,0.529,2.0,-4.464,0.025,0.4,0.0,0.268,0.308,89.887,213543.0,4178845.0,18.0
0.774,0.73,0.0,-3.865,0.134,0.108,0.0,0.194,0.421,91.966,212304.0,248797.0,10.0
0.877,0.777,1.0,-4.246,0.117,0.0446,3.46e-05,0.0863,0.706,102.02,231848.0,2051102.0,16.0
0.681,0.788,1.0,-4.323,0.0785,0.0482,0.0,0.0753,0.839,170.019,220117.0,3744149.0,18.0
0.804,0.793,0.0,-2.778,0.0777,0.133,0.0,0.136,0.454,84.004,209268.0,84392.0,7.0
0.849,0.724,5.0,-4.139,0.0665,0.0204,5.98e-06,0.235,0.63,98.005,201122.0,3377015.0,17.0
0.823,0.731,11.0,-3.399,0.103,0.175,0.0,0.131,0.952,152.024,186316.0,1525436.0,15.0
0.728,0.542,0.0,-5.195,0.0514,0.259,0.0,0.136,0.637,90.016,227234.0,2067880.0,16.0
0.82,0.804,9.0,-7.226,0.0528,0.175,0.00215,0.064,0.844,110.982,211998.0,282892.0,10.0
0.76,0.838,7.0,-3.828,0.0529,0.547,1.3e-06,0.0664,0.745,93.05,210323.0,2022210.0,16.0
0.724,0.588,7.0,-5.342,0.131,0.508,0.0,0.342,0.577,144.977,226340.0,113742.0,8.0
0.459,0.276,11.0,-10.339,0.036,0.63,9.5e-05,0.104,0.128,114.169,248827.0,9668818.0,20.0
0.323,0.405,10.0,-8.533,0.0413,0.849,0.000544,0.138,0.274,145.104,194848.0,44045.0,5.0
0.726,0.738,6.0,-6.589,0.0602,0.102,2.17e-05,0.0882,0.414,115.904,201640.0,1786358.0,16.0
0.539,0.528,5.0,-6.719,0.0546,0.246,6.65e-05,0.221,0.456,164.024,194760.0,943103.0,14.0
0.552,0.323,7.0,-9.773,0.0441,0.67,5.02e-05,0.0688,0.353,160.377,213907.0,89823.0,7.0
0.307,0.389,5.0,-9.472,0.0318,0.0104,0.0754,0.15,0.0941,132.425,266969.0,437969.0,11.0
0.61,0.0967,8.0,-14.728,0.0423,0.948,5.45e-06,0.148,0.202,111.559,198133.0,234170.0,10.0
0.428,0.357,9.0,-9.96,0.0281,0.787,0.00296,0.0809,0.286,145.675,252717.0,533806.0,12.0
0.629,0.676,1.0,-7.088,0.191,0.53,0.000325,0.701,0.497,90.377,152041.0,237775.0,10.0
0.599,0.646,6.0,-6.326,0.337,0.222,4.36e-06,0.128,0.638,176.153,220387.0,24170.0,3.0
0.809,0.638,8.0,-5.646,0.28,0.262,0.0,0.453,0.608,94.893,224043.0,127079.0,8.0
0.775,0.707,10.0,-5.339,0.152,0.397,0.0,0.874,0.78,104.979,244198.0,61994.0,6.0
0.812,0.628,10.0,-6.164,0.0682,0.0634,0.0,0.254,0.485,123.004,207059.0,452990.0,12.0
0.53,0.843,1.0,-2.271,0.39,0.428,0.0,0.164,0.919,199.946,202785.0,282917.0,10.0
0.42,0.701,1.0,-7.582,0.339,0.832,0.0,0.103,0.671,79.716,349040.0,65159.0,6.0
0.548,0.829,1.0,-4.103,0.285,0.339,0.0,0.537,0.452,93.62,194739.0,260292.0,10.0
0.665,0.846,8.0,-3.874,0.0686,0.0205,0.0,0.157,0.44,130.946,147213.0,73153.0,6.0
0.539,0.714,5.0,-4.543,0.455,0.288,0.0,0.174,0.458,81.709,255609.0,120210.0,8.0
0.616,0.841,5.0,-4.779,0.076,0.0559,0.00217,0.417,0.714,110.029,154561.0,57024.0,6.0
0.678,0.735,7.0,-5.996,0.0617,0.234,0.0,0.423,0.71,150.091,144621.0,72565.0,6.0
0.636,0.699,5.0,-4.432,0.0396,0.302,0.0,0.263,0.709,96.962,191053.0,199180.0,9.0
0.671,0.687,10.0,-8.669,0.0502,0.0111,0.0193,0.504,0.623,121.992,149508.0,57024.0,6.0
0.677,0.686,6.0,-5.668,0.0515,0.148,1.22e-06,0.122,0.498,109.917,178332.0,11304.0,1.0
0.693,0.808,8.0,-5.909,0.0492,0.0996,4.79e-06,0.148,0.487,125.975,187427.0,14821.0,2.0
0.595,0.784,1.0,-4.878,0.102,0.216,0.0,0.0608,0.479,124.111,183726.0,571529.0,12.0
0.506,0.805,1.0,-4.119,0.0469,0.00711,0.00193,0.0856,0.383,126.008,227074.0,3132375.0,17.0
0.596,0.88,5.0,-2.697,0.0396,0.0391,0.0,0.0757,0.562,124.048,190093.0,71173.0,6.0
0.665,0.843,5.0,-3.347,0.0354,0.0654,0.0,0.268,0.845,122.029,195268.0,19574.0,2.0
0.674,0.915,6.0,-3.999,0.0411,0.0282,0.00337,0.273,0.78,126.038,191293.0,4800891.0,18.0
0.8,0.66,0.0,-4.903,0.158,0.158,0.02,0.14,0.634,117.923,140012.0,15741.0,2.0
0.675,0.87,6.0,-2.878,0.0965,0.00281,1.65e-05,0.171,0.785,120.024,171188.0,199518.0,9.0
0.708,0.945,5.0,-3.247,0.234,0.00104,0.0803,0.227,0.545,127.96,203133.0,734262.0,13.0
0.596,0.915,4.0,-4.711,0.0682,0.0949,1.7e-06,0.12,0.629,120.024,224908.0,371437.0,11.0
0.946,0.483,0.0,-8.24,0.148,0.0117,3.49e-06,0.328,0.429,123.041,197381.0,36548.0,4.0
0.557,0.654,11.0,-7.201,0.196,0.134,0.0,0.291,0.386,135.983,280000.0,302624.0,10.0
0.787,0.675,2.0,-7.629,0.136,0.109,0.0,0.695,0.424,119.988,176000.0,54800.0,5.0
0.493,0.826,9.0,-3.106,0.311,0.095,3.42e-06,0.252,0.75,112.865,189974.0,372299.0,11.0
0.703,0.834,1.0,-5.134,0.0603,0.0139,0.0,0.1,0.863,153.97,178080.0,202111.0,9.0
0.776,0.562,9.0,-6.901,0.363,0.0399,0.0,0.138,0.521,169.03,147867.0,709333.0,13.0
0.732,0.656,9.0,-9.377,0.0886,0.121,1.91e-05,0.295,0.169,127.952,127573.0,10102.0,1.0
0.813,0.621,9.0,-9.273,0.209,0.0144,4.03e-05,0.0793,0.377,112.101,206446.0,140139.0,8.0
0.714,0.869,0.0,-2.611,0.0862,0.0414,0.0,0.748,0.614,122.044,147746.0,22116.0,3.0
0.474,0.921,9.0,-10.431,0.0457,0.00491,0.85,0.476,0.696,93.01,122339.0,985283.0,14.0
0.658,0.447,9.0,-9.299,0.0869,0.701,0.924,0.198,0.538,184.316,86739.0,191860.0,9.0
0.648,0.781,9.0,-8.736,0.0271,0.0332,0.013,0.305,0.822,133.417,153313.0,187482.0,9.0
0.495,0.662,11.0,-7.899,0.0391,0.0493,0.909,0.119,0.966,165.209,125085.0,21283.0,3.0
0.636,0.593,11.0,-10.269,0.0364,0.0755,0.859,0.0454,0.223,113.007,176283.0,27109.0,3.0
0.444,0.615,9.0,-10.62,0.0508,0.237,0.898,0.115,0.613,197.88,157576.0,42749.0,5.0
0.454,0.966,9.0,-6.972,0.0441,0.0213,0.034,0.058,0.643,148.21,98209.0,27511.0,3.0
0.732,0.573,11.0,-5.733,0.0237,0.56,9.34e-06,0.0543,0.882,97.502,152923.0,939528.0,14.0
0.839,0.667,11.0,-3.961,0.031,0.322,0.0,0.244,0.878,124.889,171360.0,4522521.0,18.0
0.634,0.44,2.0,-4.266,0.0277,0.322,0.0,0.311,0.59,126.052,238023.0,1366897.0,15.0
0.535,0.325,5.0,-7.64,0.0297,0.749,0.0,0.106,0.424,121.674,228990.0,298839.0,10.0
